ID,X,Y,AIBY,PTALBY,AI2021,PTAL21,AI2031,PTAL31
76548,547345,179652,19.5574,4,21.5469,5,21.5469,5
76549,547445,179652,18.0573,4,19.779,4,19.779,4
76550,547545,179652,17.0006,4,18.5504,4,18.5504,4
76551,547645,179652,16.1728,4,17.5447,4,17.5447,4
76552,547745,179652,10.4175,3,10.6213,3,10.6213,3
76553,547845,179652,9.5362,2,9.73393,2,9.73393,2
76554,547945,179652,6.0643,2,6.20589,2,6.20589,2
76555,548045,179652,5.99145,2,6.12964,2,6.12964,2
76556,548145,179652,5.17876,2,5.28177,2,5.28177,2
76557,548245,179652,5.45394,2,5.56826,2,5.56826,2
76558,548345,179652,4.97542,1b,5.07045,2,5.07045,2
76559,548445,179652,4.93165,1b,5.025,2,5.025,2
76560,548545,179652,2.95663,1b,2.99963,1b,2.99963,1b
76561,548645,179652,3.23633,1b,3.28789,1b,3.28789,1b
76562,548745,179652,3.33089,1b,3.38552,1b,3.38552,1b
76563,548845,179652,3.43944,1b,3.49771,1b,3.49771,1b
76564,548945,179652,3.20009,1b,3.25049,1b,3.25049,1b
76565,549045,179652,2.87725,1b,2.91795,1b,2.91795,1b
76566,549145,179652,0,0,0,0,0,0
76567,549245,179652,0,0,0,0,0,0
76568,549345,179652,0,0,0,0,0,0
76569,549445,179652,7.10052,2,7.10052,2,7.10052,2
76570,549545,179652,8.66372,2,8.66372,2,8.66372,2
76571,549645,179652,8.08427,2,8.08427,2,8.08427,2
76830,527245,179752,26.3724,6a,26.3724,6a,26.3724,6a
76831,527345,179752,26.6411,6a,26.6411,6a,26.6411,6a
76832,527445,179752,29.0307,6a,29.0307,6a,29.0307,6a
76833,527545,179752,32.8044,6a,32.8044,6a,32.8044,6a
76834,527645,179752,34.4072,6a,34.4072,6a,34.4072,6a
76835,527745,179752,37.4132,6a,37.7775,6a,37.5713,6a
76836,527845,179752,48.0077,6b,48.4461,6b,48.4282,6b
76837,527945,179752,45.6132,6b,46.003,6b,45.6278,6b
76838,528045,179752,45.0363,6b,45.0363,6b,45.0363,6b
76839,528145,179752,44.2769,6b,44.2769,6b,44.2769,6b
76840,528245,179752,46.2985,6b,46.2985,6b,46.2985,6b
76841,528345,179752,96.1607,6b,96.1607,6b,96.1607,6b
76842,528445,179752,92.5547,6b,92.5547,6b,92.5547,6b
76843,528545,179752,47.9428,6b,47.9428,6b,47.9428,6b
76844,528645,179752,44.259,6b,44.259,6b,44.259,6b
76845,528745,179752,39.9147,6a,39.9147,6a,39.9147,6a
76846,528845,179752,32.9799,6a,32.9799,6a,32.9799,6a
76847,528945,179752,27.1993,6a,27.1993,6a,27.1993,6a
76848,529045,179752,23.8518,5,48.6076,6b,47.5311,6b
76849,529145,179752,66.289,6b,66.289,6b,66.289,6b
76850,529245,179752,50.0446,6b,50.0446,6b,50.0446,6b
76851,529345,179752,22.7326,5,24.2256,5,23.1579,5
76852,529445,179752,11.9033,3,16.77,4,16.77,4
76853,529545,179752,40.4153,6b,45.9774,6b,45.5595,6b
76854,529645,179752,22.634,5,27.4312,6a,27.4312,6a
76855,529745,179752,25.4238,6a,29.2517,6a,29.2517,6a
76856,529845,179752,48.278,6b,51.0868,6b,50.6688,6b
76857,529945,179752,51.5491,6b,56.3492,6b,55.9316,6b
76858,530045,179752,56.7639,6b,61.9596,6b,61.5425,6b
76859,530145,179752,74.4507,6b,83.7705,6b,83.3576,6b
76860,530245,179752,63.3174,6b,69.5339,6b,69.1179,6b
76861,530345,179752,87.6143,6b,97.6371,6b,97.2643,6b
76862,530445,179752,74.0697,6b,80.4105,6b,80.0429,6b
76863,530545,179752,77.8597,6b,82.8648,6b,82.517,6b
76864,530645,179752,90.5264,6b,95.0974,6b,94.8398,6b
76865,530745,179752,95.5311,6b,100.437,6b,100.217,6b
76866,530845,179752,113.599,6b,118.701,6b,118.545,6b
76867,530945,179752,114.464,6b,119.27,6b,119.144,6b
76868,531045,179752,111.368,6b,116.171,6b,116.019,6b
76869,531145,179752,108.576,6b,112.181,6b,112.068,6b
76870,531245,179752,127.082,6b,132.185,6b,132.235,6b
76871,531345,179752,142.931,6b,145.513,6b,145.534,6b
76872,531445,179752,123.804,6b,125.075,6b,124.932,6b
76873,531545,179752,116.857,6b,136.378,6b,136.122,6b
76874,531645,179752,114.483,6b,135.071,6b,134.744,6b
76875,531745,179752,101.499,6b,101.499,6b,101.499,6b
76876,531845,179752,81.4805,6b,81.4805,6b,81.4805,6b
76877,531945,179752,81.3005,6b,98.7755,6b,98.4106,6b
76878,532045,179752,85.0823,6b,96.4769,6b,96.5837,6b
76879,532145,179752,83.3378,6b,86.4309,6b,86.5244,6b
76880,532245,179752,87.9529,6b,92.0907,6b,92.1807,6b
76881,532345,179752,90.4941,6b,96.7958,6b,96.8781,6b
76882,532445,179752,101.168,6b,112.467,6b,112.556,6b
76883,532545,179752,82.2497,6b,92.8548,6b,92.8548,6b
76884,532645,179752,75.046,6b,83.3004,6b,83.3004,6b
76885,532745,179752,79.0501,6b,87.9869,6b,87.9869,6b
76886,532845,179752,72.1539,6b,80.0219,6b,80.0219,6b
76887,532945,179752,73.9262,6b,81.7272,6b,81.7272,6b
76888,533045,179752,68.8227,6b,76.0325,6b,76.0325,6b
76889,533145,179752,62.3475,6b,68.0544,6b,68.0544,6b
76890,533245,179752,64.9194,6b,71.3537,6b,71.3537,6b
76891,533345,179752,64.1859,6b,69.627,6b,69.627,6b
76892,533445,179752,64.0859,6b,68.626,6b,68.626,6b
76893,533545,179752,63.6284,6b,67.9971,6b,67.9971,6b
76894,533645,179752,14.766,3,15.0109,4,15.0109,4
76895,533745,179752,13.9955,3,14.2154,3,14.2154,3
76896,533845,179752,12.7739,3,12.9578,3,12.9578,3
76897,533945,179752,12.8639,3,13.0573,3,13.0573,3
76898,534045,179752,10.7396,3,11.1913,3,11.1913,3
76899,534145,179752,11.0273,3,11.536,3,11.536,3
76900,534245,179752,10.1746,3,10.6749,3,10.6749,3
76901,534345,179752,10.6209,3,11.1592,3,11.1592,3
76902,534445,179752,12.1902,3,12.7892,3,12.7892,3
76903,534545,179752,13.0549,3,13.6724,3,13.6724,3
76904,534645,179752,13.2673,3,13.9549,3,13.9549,3
76905,534745,179752,12.5832,3,13.249,3,13.249,3
76906,534845,179752,16.6392,4,18.7209,4,18.7209,4
76907,534945,179752,17.2606,4,19.5763,4,19.5763,4
76908,535045,179752,18.1917,4,20.6453,5,20.6453,5
76909,535145,179752,19.3483,4,21.8615,5,21.8615,5
76910,535245,179752,21.647,5,24.6362,5,24.6362,5
76911,535345,179752,26.1905,6a,29.6312,6a,29.6312,6a
76912,535445,179752,24.6105,5,27.9059,6a,27.9059,6a
76913,535545,179752,10.5884,3,12.6156,3,12.6156,3
76914,535645,179752,26.7878,6a,30.3937,6a,30.3937,6a
76915,535745,179752,22.0699,5,24.8969,5,24.8969,5
76916,535845,179752,16.1833,4,18.282,4,18.282,4
76917,535945,179752,18.3517,4,20.7341,5,20.7341,5
76918,536045,179752,16.7024,4,18.8547,4,18.8547,4
76919,536145,179752,2.23065,1a,2.2603,1a,2.2603,1a
76920,536245,179752,2.3663,1a,2.3997,1a,2.3997,1a
76921,536345,179752,4.43105,1b,4.50948,1b,4.50948,1b
76922,536445,179752,5.48411,2,5.6055,2,5.6055,2
76923,536545,179752,5.37309,2,5.48621,2,5.48621,2
76924,536645,179752,5.16402,2,5.26948,2,5.26948,2
76925,536745,179752,4.62285,1b,4.7069,1b,4.7069,1b
76926,536845,179752,5.51881,2,5.58948,2,5.58948,2
76927,536945,179752,6.08179,2,6.16756,2,6.16756,2
76928,537045,179752,6.63218,2,6.73413,2,6.73413,2
76929,537145,179752,15.8821,4,16.6531,4,16.6531,4
76930,537245,179752,14.1321,3,14.7791,3,14.7791,3
76931,537345,179752,8.73264,2,8.90908,2,8.90908,2
76932,537445,179752,11.6888,3,12.0496,3,12.0496,3
76933,537545,179752,10.6212,3,11.0123,3,11.0123,3
76934,537645,179752,12.0747,3,12.566,3,12.566,3
76935,537745,179752,17.7585,4,18.6121,4,18.6121,4
76936,537845,179752,16.8716,4,17.5956,4,17.5956,4
76937,537945,179752,16.6537,4,17.2864,4,17.2864,4
76938,538045,179752,15.6585,4,16.1783,4,16.1783,4
76939,538145,179752,14.7265,3,15.163,4,15.163,4
76940,538245,179752,15.14,4,15.5713,4,15.5713,4
76941,538345,179752,9.62148,2,9.82781,2,9.82781,2
76942,538445,179752,9.16489,2,9.35469,2,9.35469,2
76943,538545,179752,8.76532,2,8.94112,2,8.94112,2
76944,538645,179752,3.51326,1b,3.54899,1b,3.54899,1b
76945,538745,179752,0,0,0,0,0,0
76946,538845,179752,0,0,0,0,0,0
76947,538945,179752,0,0,0,0,0,0
76948,539045,179752,0,0,0,0,0,0
76949,539145,179752,25.7014,6a,27.183,6a,27.183,6a
76950,539245,179752,22.7546,5,23.962,5,23.962,5
76951,539345,179752,18.9612,4,20.0269,5,20.0269,5
76952,539445,179752,16.8934,4,17.7515,4,17.7515,4
76953,539545,179752,14.6378,3,15.2926,4,15.2926,4
76954,539645,179752,4.8824,1b,5.47123,2,5.47123,2
76955,539745,179752,4.35024,1b,4.83033,1b,4.83033,1b
76956,539845,179752,3.84161,1b,4.22548,1b,4.22548,1b
76957,539945,179752,0,0,0,0,0,0
76958,540045,179752,0,0,0,0,0,0
76959,540145,179752,2.97848,1b,2.97848,1b,2.97848,1b
76960,540245,179752,3.08042,1b,3.08042,1b,3.08042,1b
76961,540345,179752,5.29234,2,5.31895,2,5.31895,2
76962,540445,179752,5.02417,2,5.04831,2,5.04831,2
76963,540545,179752,5.62272,2,5.655,2,5.655,2
76964,540645,179752,5.8419,2,5.87666,2,5.87666,2
76965,540745,179752,5.41941,2,5.44946,2,5.44946,2
76966,540845,179752,4.88911,1b,4.9137,1b,4.9137,1b
76967,540945,179752,5.70378,2,5.73138,2,5.73138,2
76968,541045,179752,6.1326,2,6.16392,2,6.16392,2
76969,541145,179752,6.2953,2,6.32807,2,6.32807,2
76970,541245,179752,5.66464,2,5.6919,2,5.6919,2
76971,541345,179752,5.40008,2,5.43147,2,5.43147,2
76972,541445,179752,5.40008,2,5.43147,2,5.43147,2
76973,541545,179752,5.60175,2,5.63554,2,5.63554,2
76974,541645,179752,2.79126,1b,2.79126,1b,2.79126,1b
76975,541745,179752,2.7073,1b,2.7073,1b,2.7073,1b
76976,541845,179752,0,0,0,0,0,0
76977,541945,179752,0,0,0,0,0,0
76978,542045,179752,2.95932,1b,2.99469,1b,2.99469,1b
76979,542145,179752,3.22135,1b,3.26328,1b,3.26328,1b
76980,542245,179752,3.67901,1b,3.73379,1b,3.73379,1b
76981,542345,179752,3.47752,1b,3.52643,1b,3.52643,1b
76982,542445,179752,3.82165,1b,3.88078,1b,3.88078,1b
76983,542545,179752,3.59412,1b,3.64638,1b,3.64638,1b
76984,542645,179752,3.39572,1b,3.44234,1b,3.44234,1b
76985,542745,179752,6.44014,2,6.49309,2,6.49309,2
76986,542845,179752,6.68325,2,6.74076,2,6.74076,2
76987,542945,179752,7.4416,2,7.5148,2,7.5148,2
76988,543045,179752,8.327,2,8.42146,2,8.42146,2
76989,543145,179752,9.81312,2,9.95669,2,9.95669,2
76990,543245,179752,9.43944,2,9.54474,2,9.54474,2
76991,543345,179752,9.22691,2,9.31184,2,9.31184,2
76992,543445,179752,8.55062,2,8.6213,2,8.6213,2
76993,543545,179752,5.1975,2,5.23506,2,5.23506,2
76994,543645,179752,5.1975,2,5.23506,2,5.23506,2
76995,543745,179752,5.1975,2,5.23506,2,5.23506,2
76996,543845,179752,4.88992,1b,4.92144,1b,4.92144,1b
76997,543945,179752,4.88992,1b,4.92144,1b,4.92144,1b
76998,544045,179752,1.93369,1a,1.95931,1a,1.95931,1a
76999,544145,179752,0,0,0,0,0,0
77000,544245,179752,0,0,0,0,0,0
77001,544345,179752,3.2347,1b,3.2745,1b,3.2745,1b
77002,544445,179752,3.13657,1b,3.17398,1b,3.17398,1b
77003,544545,179752,3.16612,1b,3.20423,1b,3.20423,1b
77004,544645,179752,3.05852,1b,3.09408,1b,3.09408,1b
77005,544745,179752,5.7986,2,5.92775,2,5.92775,2
77006,544845,179752,5.75227,2,5.87934,2,5.87934,2
77007,544945,179752,4.70644,1b,4.79116,1b,4.79116,1b
77008,545045,179752,5.52766,2,5.6449,2,5.6449,2
77009,545145,179752,6.16059,2,6.30657,2,6.30657,2
77010,545245,179752,5.45554,2,5.56971,2,5.56971,2
77011,545345,179752,4.63124,1b,4.71325,1b,4.71325,1b
77012,545445,179752,3.92657,1b,3.98537,1b,3.98537,1b
77013,545545,179752,3.42469,1b,3.46933,1b,3.46933,1b
77014,545645,179752,3.14185,1b,3.17939,1b,3.17939,1b
77015,545745,179752,0,0,0,0,0,0
77016,545845,179752,3.6657,1b,3.70139,1b,3.70139,1b
77017,545945,179752,4.11329,1b,4.1583,1b,4.1583,1b
77018,546045,179752,3.89159,1b,3.93217,1b,3.93217,1b
77019,546145,179752,5.11673,2,5.20682,2,5.20682,2
77020,546245,179752,4.93583,1b,5.01962,2,5.01962,2
77021,546345,179752,3.31254,1b,3.35006,1b,3.35006,1b
77022,546445,179752,2.95676,1b,2.98662,1b,2.98662,1b
77023,546545,179752,2.64189,1b,2.66571,1b,2.66571,1b
77024,546645,179752,3.84967,1b,3.92946,1b,3.92946,1b
77025,546745,179752,4.1805,1b,4.27507,1b,4.27507,1b
77026,546845,179752,3.67203,1b,3.7432,1b,3.7432,1b
77027,546945,179752,7.56298,2,7.67471,2,7.67471,2
77028,547045,179752,9.56329,2,9.71949,2,9.71949,2
77029,547145,179752,15.729,4,17.008,4,17.008,4
77030,547245,179752,16.7714,4,18.2124,4,18.2124,4
77031,547345,179752,20.5659,5,22.3819,5,22.3819,5
77032,547445,179752,16.7099,4,18.2125,4,18.2125,4
77033,547545,179752,4.45534,1b,4.53144,1b,4.53144,1b
77034,547645,179752,4.83024,1b,4.91976,1b,4.91976,1b
77035,547745,179752,5.31425,2,5.42276,2,5.42276,2
77036,547845,179752,4.74249,1b,4.82878,1b,4.82878,1b
77037,547945,179752,5.22159,2,5.32632,2,5.32632,2
77038,548045,179752,5.34211,2,5.45177,2,5.45177,2
77039,548145,179752,4.95413,1b,5.04834,2,5.04834,2
77040,548245,179752,4.94568,1b,5.03956,2,5.03956,2
77041,548345,179752,4.72834,1b,4.81411,1b,4.81411,1b
77042,548445,179752,0,0,0,0,0,0
77043,548545,179752,2.95663,1b,2.99963,1b,2.99963,1b
77044,548645,179752,2.95663,1b,2.99963,1b,2.99963,1b
77045,548745,179752,3.01555,1b,3.06028,1b,3.06028,1b
77046,548845,179752,3.21119,1b,3.26194,1b,3.26194,1b
77047,548945,179752,3.18555,1b,3.2355,1b,3.2355,1b
77048,549045,179752,0,0,0,0,0,0
77049,549145,179752,0,0,0,0,0,0
77050,549245,179752,2.85192,1b,2.89191,1b,2.89191,1b
77051,549345,179752,2.84587,1b,2.88569,1b,2.88569,1b
77052,549445,179752,4.06777,1b,4.06777,1b,4.06777,1b
77053,549545,179752,8.40823,2,8.40823,2,8.40823,2
77054,549645,179752,7.83163,2,7.83163,2,7.83163,2
77315,527245,179852,0,0,0,0,0,0
77316,527345,179852,7.32943,2,7.32943,2,7.32943,2
77317,527445,179852,7.76979,2,7.76979,2,7.76979,2
77318,527545,179852,8.27228,2,8.27228,2,8.27228,2
77319,527645,179852,8.85693,2,8.85693,2,8.85693,2
77320,527745,179852,20.2236,5,20.2236,5,20.2236,5
77321,527845,179852,29.0312,6a,29.0312,6a,29.0312,6a
77322,527945,179852,39.9843,6a,39.9843,6a,39.9843,6a
77323,528045,179852,39.6198,6a,39.6198,6a,39.6198,6a
77324,528145,179852,43.6931,6b,43.6931,6b,43.6931,6b
77325,528245,179852,56.7133,6b,56.7133,6b,56.7133,6b
77326,528345,179852,64.0721,6b,64.1403,6b,64.963,6b
77327,528445,179852,55.6501,6b,55.6501,6b,55.6501,6b
77328,528545,179852,51.8467,6b,51.8467,6b,51.8467,6b
77329,528645,179852,43.2311,6b,43.2311,6b,43.2311,6b
77330,528745,179852,39.0597,6a,39.0597,6a,39.0597,6a
77331,528845,179852,27.6394,6a,27.6394,6a,27.6394,6a
77332,528945,179852,13.8745,3,13.8745,3,13.8745,3
77333,529045,179852,24.4491,5,24.4491,5,24.4491,5
77334,529145,179852,47.0743,6b,47.0743,6b,47.0743,6b
77335,529245,179852,31.3429,6a,56.5977,6b,55.5193,6b
77336,529345,179852,24.3701,5,26.5427,6a,25.471,6a
77337,529445,179852,40.4965,6b,43.5166,6b,42.0725,6b
77338,529545,179852,33.6749,6a,38.4885,6a,38.0729,6a
77339,529645,179852,24.4451,5,28.8516,6a,28.8516,6a
77340,529745,179852,25.4886,6a,29.295,6a,29.295,6a
77341,529845,179852,49.1827,6b,52.8165,6b,52.3988,6b
77342,529945,179852,50.892,6b,55.0698,6b,54.6553,6b
77343,530045,179852,56.4205,6b,61.4159,6b,60.9986,6b
77344,530145,179852,73.5187,6b,81.1257,6b,80.7237,6b
77345,530245,179852,60.4898,6b,65.6712,6b,65.2702,6b
77346,530345,179852,64.6407,6b,72.1859,6b,71.7933,6b
77347,530445,179852,56.4237,6b,62.0838,6b,61.6804,6b
77348,530545,179852,86.5709,6b,89.8624,6b,89.6193,6b
77349,530645,179852,103.559,6b,107.564,6b,107.371,6b
77350,530745,179852,115.679,6b,121.301,6b,121.229,6b
77351,530845,179852,131.751,6b,139.282,6b,139.603,6b
77352,530945,179852,116.824,6b,122.298,6b,122.298,6b
77353,531045,179852,102.372,6b,105.222,6b,105.081,6b
77354,531145,179852,111.683,6b,115.801,6b,115.966,6b
77355,531245,179852,136.345,6b,143.945,6b,144.492,6b
77356,531345,179852,126.651,6b,156.511,6b,156.624,6b
77357,531445,179852,105.964,6b,134.626,6b,134.502,6b
77358,531545,179852,111.195,6b,131.915,6b,131.627,6b
77359,531645,179852,114.757,6b,136.884,6b,136.558,6b
77360,531745,179852,92.7683,6b,112.67,6b,112.316,6b
77361,531845,179852,97.1301,6b,117.077,6b,116.706,6b
77362,531945,179852,104.035,6b,121.282,6b,120.9,6b
77363,532045,179852,83.6143,6b,95.1836,6b,95.2698,6b
77364,532145,179852,88.1658,6b,91.741,6b,91.8326,6b
77365,532245,179852,88.3553,6b,94.3841,6b,94.4635,6b
77366,532345,179852,79.4635,6b,89.4791,6b,89.4791,6b
77367,532445,179852,83.596,6b,95.2178,6b,95.2178,6b
77368,532545,179852,75.3193,6b,84.4151,6b,84.4151,6b
77369,532645,179852,83.6864,6b,93.3895,6b,93.3895,6b
77370,532745,179852,81.6284,6b,91.3684,6b,91.3684,6b
77371,532845,179852,80.2445,6b,89.3543,6b,89.3543,6b
77372,532945,179852,79.0443,6b,88.4897,6b,88.4897,6b
77373,533045,179852,80.3525,6b,89.1332,6b,89.1332,6b
77374,533145,179852,70.5799,6b,77.9924,6b,77.9924,6b
77375,533245,179852,72.4128,6b,79.7617,6b,79.7617,6b
77376,533345,179852,67.0218,6b,73.5605,6b,73.5605,6b
77377,533445,179852,64.9547,6b,70.4357,6b,70.4357,6b
77378,533545,179852,65.2962,6b,70.0107,6b,70.0107,6b
77379,533645,179852,62.4625,6b,66.4179,6b,66.4179,6b
77380,533745,179852,13.5472,3,13.7518,3,13.7518,3
77381,533845,179852,11.5345,3,11.684,3,11.684,3
77382,533945,179852,7.0969,2,7.20021,2,7.20021,2
77383,534045,179852,6.69265,2,6.78446,2,6.78446,2
77384,534145,179852,9.90424,2,10.3317,3,10.3317,3
77385,534245,179852,9.52695,2,9.96505,2,9.96505,2
77386,534345,179852,9.82938,2,10.3009,3,10.3009,3
77387,534445,179852,10.1704,3,10.6703,3,10.6703,3
77388,534545,179852,11.6464,3,12.1653,3,12.1653,3
77389,534645,179852,12.0358,3,12.6178,3,12.6178,3
77390,534745,179852,11.5348,3,12.1057,3,12.1057,3
77391,534845,179852,10.6122,3,11.1045,3,11.1045,3
77392,534945,179852,9.92832,2,11.7694,3,11.7694,3
77393,535045,179852,14.4034,3,16.5317,4,16.5317,4
77394,535145,179852,15.1348,4,17.5209,4,17.5209,4
77395,535245,179852,19.017,4,21.8095,5,21.8095,5
77396,535345,179852,27.1532,6a,31.0754,6a,31.0754,6a
77397,535445,179852,25.2943,6a,28.7232,6a,28.7232,6a
77398,535545,179852,11.5781,3,13.7885,3,13.7885,3
77399,535645,179852,23.0609,5,26.0629,6a,26.0629,6a
77400,535745,179852,22.4531,5,25.3409,6a,25.3409,6a
77401,535845,179852,18.6342,4,21.2516,5,21.2516,5
77402,535945,179852,16.9871,4,19.2781,4,19.2781,4
77403,536045,179852,16.2219,4,18.3368,4,18.3368,4
77404,536145,179852,11.5357,3,13.5286,3,13.5286,3
77405,536245,179852,3.65366,1b,3.70661,1b,3.70661,1b
77406,536345,179852,3.66206,1b,3.71526,1b,3.71526,1b
77407,536445,179852,4.80208,1b,4.89453,1b,4.89453,1b
77408,536545,179852,4.67971,1b,4.76511,1b,4.76511,1b
77409,536645,179852,4.56483,1b,4.64673,1b,4.64673,1b
77410,536745,179852,4.15238,1b,4.21987,1b,4.21987,1b
77411,536845,179852,13.7244,3,14.4037,3,14.4037,3
77412,536945,179852,14.3047,3,15.0303,4,15.0303,4
77413,537045,179852,18.0409,4,18.8974,4,18.8974,4
77414,537145,179852,18.3795,4,19.2981,4,19.2981,4
77415,537245,179852,15.7951,4,16.5856,4,16.5856,4
77416,537345,179852,16.8777,4,17.7884,4,17.7884,4
77417,537445,179852,17.3813,4,18.2968,4,18.2968,4
77418,537545,179852,14.5263,3,15.0325,4,15.0325,4
77419,537645,179852,12.9956,3,13.5557,3,13.5557,3
77420,537745,179852,15.1267,4,15.8577,4,15.8577,4
77421,537845,179852,14.3185,3,14.8492,3,14.8492,3
77422,537945,179852,13.1317,3,13.5852,3,13.5852,3
77423,538045,179852,11.2824,3,11.6763,3,11.6763,3
77424,538145,179852,12.1107,3,12.4145,3,12.4145,3
77425,538245,179852,12.1713,3,16.2463,4,16.2463,4
77426,538345,179852,11.6147,3,15.7426,4,15.7426,4
77427,538445,179852,10.1442,3,10.3544,3,10.3544,3
77428,538545,179852,4.5388,1b,4.5931,1b,4.5931,1b
77429,538645,179852,0,0,0,0,0,0
77430,538745,179852,0,0,0,0,0,0
77431,538845,179852,0,0,0,0,0,0
77432,538945,179852,0,0,0,0,0,0
77433,539045,179852,0,0,0,0,0,0
77434,539145,179852,27.0636,6a,29.7457,6a,29.7457,6a
77435,539245,179852,26.8142,6a,29.875,6a,29.875,6a
77436,539345,179852,21.3157,5,23.1749,5,23.1749,5
77437,539445,179852,15.7124,4,16.4609,4,16.4609,4
77438,539545,179852,16.2407,4,17.1588,4,17.1588,4
77439,539645,179852,5.01671,2,5.63417,2,5.63417,2
77440,539745,179852,4.35016,1b,4.83024,1b,4.83024,1b
77441,539845,179852,3.97623,1b,4.38479,1b,4.38479,1b
77442,539945,179852,0,0,0,0,0,0
77443,540045,179852,2.76532,1b,2.76532,1b,2.76532,1b
77444,540145,179852,5.03332,2,5.05754,2,5.05754,2
77445,540245,179852,5.20862,2,5.23445,2,5.23445,2
77446,540345,179852,5.76356,2,5.79475,2,5.79475,2
77447,540445,179852,5.70394,2,5.73712,2,5.73712,2
77448,540545,179852,5.96147,2,5.99762,2,5.99762,2
77449,540645,179852,6.25818,2,6.2979,2,6.2979,2
77450,540745,179852,5.75381,2,5.78756,2,5.78756,2
77451,540845,179852,6.4065,2,6.45367,2,6.45367,2
77452,540945,179852,6.18322,2,6.21498,2,6.21498,2
77453,541045,179852,6.74621,2,6.78311,2,6.78311,2
77454,541145,179852,6.61724,2,6.65295,2,6.65295,2
77455,541245,179852,5.96843,2,5.99831,2,5.99831,2
77456,541345,179852,5.43099,2,5.46275,2,5.46275,2
77457,541445,179852,5.81908,2,5.85553,2,5.85553,2
77458,541545,179852,5.81908,2,5.85553,2,5.85553,2
77459,541645,179852,4.77361,1b,4.79816,1b,4.79816,1b
77460,541745,179852,2.7439,1b,2.7439,1b,2.7439,1b
77461,541845,179852,0,0,0,0,0,0
77462,541945,179852,0,0,0,0,0,0
77463,542045,179852,3.12266,1b,3.16206,1b,3.16206,1b
77464,542145,179852,3.70189,1b,3.75736,1b,3.75736,1b
77465,542245,179852,4.12145,1b,4.19028,1b,4.19028,1b
77466,542345,179852,3.96036,1b,4.02388,1b,4.02388,1b
77467,542445,179852,4.51766,1b,4.60047,1b,4.60047,1b
77468,542545,179852,4.18646,1b,4.2575,1b,4.2575,1b
77469,542645,179852,3.79739,1b,3.85577,1b,3.85577,1b
77470,542745,179852,4.17222,1b,4.24277,1b,4.24277,1b
77471,542845,179852,4.96717,1b,5.06743,2,5.06743,2
77472,542945,179852,7.32344,2,7.40277,2,7.40277,2
77473,543045,179852,7.22275,2,7.29119,2,7.29119,2
77474,543145,179852,7.74479,2,7.81041,2,7.81041,2
77475,543245,179852,7.94,2,8.00104,2,8.00104,2
77476,543345,179852,10.3274,3,10.4296,3,10.4296,3
77477,543445,179852,9.25921,2,9.35086,2,9.35086,2
77478,543545,179852,8.11935,2,8.1934,2,8.1934,2
77479,543645,179852,5.59816,2,5.64257,2,5.64257,2
77480,543745,179852,5.56533,2,5.60728,2,5.60728,2
77481,543845,179852,5.23336,2,5.26997,2,5.26997,2
77482,543945,179852,2.14066,1a,2.17211,1a,2.17211,1a
77483,544045,179852,2.19292,1a,2.22594,1a,2.22594,1a
77484,544145,179852,1.97624,1a,2.00301,1a,2.00301,1a
77485,544245,179852,1.91322,1a,1.9383,1a,1.9383,1a
77486,544345,179852,0,0,0,0,0,0
77487,544445,179852,0,0,0,0,0,0
77488,544545,179852,4.26571,1b,4.33519,1b,4.33519,1b
77489,544645,179852,4.75486,1b,4.84136,1b,4.84136,1b
77490,544745,179852,5.47246,2,5.58734,2,5.58734,2
77491,544845,179852,5.33847,2,5.44775,2,5.44775,2
77492,544945,179852,5.03199,2,5.12897,2,5.12897,2
77493,545045,179852,4.79087,1b,4.87869,1b,4.87869,1b
77494,545145,179852,5.63557,2,5.75748,2,5.75748,2
77495,545245,179852,4.86446,1b,4.95522,1b,4.95522,1b
77496,545345,179852,5.05306,2,5.15356,2,5.15356,2
77497,545445,179852,3.97962,1b,4.04003,1b,4.04003,1b
77498,545545,179852,3.71272,1b,3.76524,1b,3.76524,1b
77499,545645,179852,3.28857,1b,3.32972,1b,3.32972,1b
77500,545745,179852,3.46655,1b,3.49898,1b,3.49898,1b
77501,545845,179852,3.74068,1b,3.7784,1b,3.7784,1b
77502,545945,179852,4.24405,1b,4.29252,1b,4.29252,1b
77503,546045,179852,4.52177,1b,4.57626,1b,4.57626,1b
77504,546145,179852,5.30885,2,5.38323,2,5.38323,2
77505,546245,179852,4.70154,1b,4.75975,1b,4.75975,1b
77506,546345,179852,3.06013,1b,3.09213,1b,3.09213,1b
77507,546445,179852,2.59009,1b,2.61297,1b,2.61297,1b
77508,546545,179852,2.31992,1a,2.33826,1a,2.33826,1a
77509,546645,179852,0,0,0,0,0,0
77510,546745,179852,0,0,0,0,0,0
77511,546845,179852,3.99188,1b,4.06268,1b,4.06268,1b
77512,546945,179852,7.71445,2,7.83006,2,7.83006,2
77513,547045,179852,7.97994,2,8.10307,2,8.10307,2
77514,547145,179852,8.13467,2,8.26204,2,8.26204,2
77515,547245,179852,10.0958,3,10.2688,3,10.2688,3
77516,547345,179852,19.03,4,20.5736,5,20.5736,5
77517,547445,179852,16.5879,4,17.8759,4,17.8759,4
77518,547545,179852,3.59707,1b,3.64658,1b,3.64658,1b
77519,547645,179852,4.37122,1b,4.44446,1b,4.44446,1b
77520,547745,179852,4.955,1b,5.04925,2,5.04925,2
